Day fraction since midnight on 10/27/2019	Coag Flow mL/s ()	Water Flow mL/s ()	Manual Water Pump Control (rpm)	Manual Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()	new set point ()
0.48006861	-0.02555106	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48008018	-0.04149902	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48009175	-0.05162770	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48010334	-0.06241598	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48011489	-0.10133075	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48012648	-0.12302924	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48013805	-0.10117202	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48014962	-0.09116998	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48016118	-0.08347089	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48017278	-0.09688368	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48018437	-0.13552374	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48019591	-0.20192187	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48020750	0.27637652	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48021907	0.15569875	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48023066	-0.03756782	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48024220	-0.08279386	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48025380	-0.09900538	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48026536	-0.04349716	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48027693	-0.09562495	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48028852	-0.03576949	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48030009	-0.03109912	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48031166	-0.03843075	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48032322	-0.05789438	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48033481	-0.06376890	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48034638	-0.05832430	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48035795	-0.06253096	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48036954	-0.06834641	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48038111	-0.07872061	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48039268	-0.08059499	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48040425	-0.05942551	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48041582	-0.05961322	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48042741	-0.07599411	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48043897	-0.07782879	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48045054	-0.06473402	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48046211	-0.14528717	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48047370	-0.08256740	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48048527	-0.21779595	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48049686	-0.06415788	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48050841	0.34273508	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48052000	-0.01466051	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48053157	0.28449440	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48054313	0.09576322	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48055470	-0.22311415	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48056629	-0.01971985	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48057786	0.29497558	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48058944	-0.10569442	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48060100	-0.11274040	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48061258	0.00441089	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48062417	-0.21950394	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48063574	0.05190537	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48064731	0.03650791	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48065888	0.31363449	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48067047	0.26474535	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48068202	0.13205321	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48069361	0.07546952	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48070518	0.18708007	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48071675	0.37205023	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48072832	0.42854169	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48073991	0.09421623	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48075148	0.17585368	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48076304	0.03180614	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48077461	0.05568324	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48078620	0.03512654	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48079777	0.03930959	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48080934	-0.02676071	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48082091	0.43551576	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48083248	0.42255303	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48084407	0.27149391	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48085564	0.20006242	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48086720	0.20853074	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48087879	0.31467810	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48089036	0.26028952	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48090193	0.02420545	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48091350	0.04871782	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48092507	0.20484556	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48093667	0.17229788	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48094824	0.42200696	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48095981	0.33219641	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48097138	0.07452558	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48098295	0.22058657	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48099452	-0.06471405	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48100611	-0.29542753	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48101768	-0.50678164	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48102926	-0.14855430	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48104082	0.02907992	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48105239	0.03411887	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48106396	0.21974365	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48107555	0.04106206	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48108714	0.01694643	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48109869	0.03093223	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48111026	0.03090843	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48112185	0.03078391	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48113342	0.03084288	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48114500	0.03045265	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48115657	0.03007592	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48116813	0.02988933	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48117971	0.02950345	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48119130	0.02967241	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48120286	0.02951405	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48121443	0.02932364	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48122602	0.02924225	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48123759	0.02902716	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48124918	0.02876709	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48126072	0.02879655	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48127231	0.02843846	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48128388	0.02837498	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48129545	0.02861789	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48130702	0.02861648	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48131861	0.02806889	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48133017	0.02802633	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48134177	0.02843118	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48135333	0.02812153	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48136490	0.02781091	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48137647	0.02791528	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48138803	0.02820097	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48139962	0.02795633	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48141119	0.02783622	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48142276	0.02764044	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48143433	0.02778720	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48144592	0.02819142	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48145749	0.02740400	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48146906	0.03090157	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48148065	0.07199994	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48149222	0.16189866	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48150379	-0.02976004	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48151536	0.03846931	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48152693	0.15060219	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48153852	0.03692021	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48155009	0.02323009	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48156166	0.05564088	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48157322	0.00877965	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48158481	0.04512627	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48159638	0.00859894	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48160795	0.14127855	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48161954	0.06301276	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48163109	0.17026985	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48164268	0.34796250	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48165425	0.31680548	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48166582	0.28880894	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48167739	0.16061299	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48168898	0.12346441	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48170054	0.18657625	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48171213	0.19842343	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48172370	0.11979473	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48173527	0.16893978	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48174686	0.08137389	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48175843	0.27455607	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48177000	0.06040035	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48178157	0.08540213	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48179313	0.13197201	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48180470	0.10151901	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48181628	0.09569218	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48182787	-0.01390042	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48183944	-0.09913544	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48185101	-0.03218282	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48186257	0.17579652	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48187416	0.34920016	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48188573	0.58821547	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48189730	0.32238221	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48190889	0.26581076	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48192046	0.09463556	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48193203	0.23263779	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48194359	0.13055466	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48195518	0.20214473	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48196675	0.58851945	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48197833	0.58730739	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48198990	0.58715022	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48200147	0.58885401	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48201306	0.32854289	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48202462	0.58272815	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48203619	0.23901975	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48204776	0.08636569	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48205935	0.14204909	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48207092	0.05685945	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48208249	-0.03071749	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48209406	0.12278261	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48210565	-0.12431602	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48211722	-0.01840661	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48212879	-0.14478715	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48214036	0.18732637	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48215193	0.23215021	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48216350	0.53550905	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48217509	0.38990304	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48218666	0.58031845	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48219822	0.55890757	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48220979	0.57791597	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48222139	0.03434423	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48223296	0.21659055	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48224453	0.13885438	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48225609	0.05289533	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48226768	0.31832436	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48227925	0.57977867	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48229082	0.52810389	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48230239	-0.20516646	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48231396	-0.27942842	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48232555	-0.07581282	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48233712	-0.22226705	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48234869	0.16672647	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48236026	0.52947640	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48237185	0.53245854	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48238341	0.34254643	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48239499	0.18737720	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48240655	0.05466739	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48241814	0.35849419	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48242971	0.05995621	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48244128	0.16431870	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48245285	0.13450800	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48246444	0.12158643	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48247601	0.37699100	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48248758	0.39120889	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48249915	0.06134073	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.48251074	0.06195488	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
