Day fraction since midnight on 10/6/2019	Water Pump Control (rpm)	Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()
0.50206838	0.00000000	0.00000000	0.00000000	5.71232367	0.00000000
0.50207998	0.00000000	0.00000000	0.00000000	5.70450878	0.00000000
0.50209154	0.00000000	0.00000000	0.00000000	5.69589615	0.00000000
0.50210311	0.00000000	0.00000000	0.00000000	5.68759537	0.00000000
0.50211470	0.00000000	0.00000000	0.00000000	5.67793274	0.00000000
0.50212627	0.00000000	0.00000000	0.00000000	5.68453598	0.00000000
0.50213784	0.00000000	0.00000000	0.00000000	5.69531012	0.00000000
0.50214943	0.00000000	0.00000000	0.00000000	5.67540169	0.00000000
0.50216099	0.00000000	0.00000000	0.00000000	5.65471458	0.00000000
0.50217256	0.00000000	0.00000000	0.00000000	5.62434578	0.00000000
0.50218415	0.00000000	0.00000000	0.00000000	5.60551882	0.00000000
0.50219572	0.00000000	0.00000000	0.00000000	5.57501364	0.00000000
0.50220729	0.00000000	0.00000000	0.00000000	5.58671379	0.00000000
0.50221885	0.00000000	0.00000000	0.00000000	5.58035755	0.00000000
0.50223042	0.00000000	0.00000000	0.00000000	5.58797979	0.00000000
0.50224201	0.00000000	0.00000000	0.00000000	5.61112261	0.00000000
0.50225359	0.00000000	0.00000000	0.00000000	5.60275173	0.00000000
0.50226515	0.00000000	0.00000000	0.00000000	5.62431669	0.00000000
0.50227672	0.00000000	0.00000000	0.00000000	5.62876320	0.00000000
0.50228831	0.00000000	0.00000000	0.00000000	5.64986801	0.00000000
0.50229988	0.00000000	0.00000000	0.00000000	5.64986801	0.00000000
0.50231145	0.00000000	0.00000000	0.00000000	5.65335512	0.00000000
0.50232301	0.00000000	0.00000000	0.00000000	5.65337515	0.00000000
0.50233461	0.00000000	0.00000000	0.00000000	5.64888191	0.00000000
0.50234617	0.00000000	0.00000000	0.00000000	5.65063524	0.00000000
0.50235774	0.00000000	0.00000000	0.00000000	5.63335466	0.00000000
0.50236931	0.00000000	0.00000000	0.00000000	5.60275364	0.00000000
0.50238090	0.00000000	0.00000000	0.00000000	5.62867308	0.00000000
0.50239247	0.00000000	0.00000000	0.00000000	5.62370539	0.00000000
0.50240404	0.00000000	0.00000000	0.00000000	5.60969305	0.00000000
0.50241561	0.00000000	0.00000000	0.00000000	5.62143993	0.00000000
0.50242720	0.00000000	0.00000000	0.00000000	5.61122417	0.00000000
0.50243877	0.00000000	0.00000000	0.00000000	5.58984518	0.00000000
0.50245033	0.00000000	0.00000000	0.00000000	5.57675838	0.00000000
0.50246192	0.00000000	0.00000000	0.00000000	5.58181953	0.00000000
0.50247349	0.00000000	0.00000000	0.00000000	5.57680941	0.00000000
0.50248506	0.00000000	0.00000000	0.00000000	5.54417801	0.00000000
0.50249664	0.00000000	0.00000000	0.00000000	5.54830790	0.00000000
0.50250820	0.00000000	0.00000000	0.00000000	5.53852367	0.00000000
0.50251979	0.00000000	0.00000000	0.00000000	5.52065277	0.00000000
0.50253137	0.00000000	0.00000000	0.00000000	5.52361059	0.00000000
0.50254293	0.00000000	0.00000000	0.00000000	5.54188633	0.00000000
0.50255450	0.00000000	0.00000000	0.00000000	5.54303503	0.00000000
0.50256609	0.00000000	0.00000000	0.00000000	5.54303503	0.00000000
0.50257767	0.00000000	0.00000000	0.00000000	5.51351452	0.00000000
0.50258922	0.00000000	0.00000000	0.00000000	5.51412201	0.00000000
0.50260081	0.00000000	0.00000000	0.00000000	5.50585270	0.00000000
0.50261238	0.00000000	0.00000000	0.00000000	5.50207996	0.00000000
0.50262394	0.00000000	0.00000000	0.00000000	5.49042654	0.00000000
0.50263553	0.00000000	0.00000000	0.00000000	5.49309635	0.00000000
0.50264710	0.00000000	0.00000000	0.00000000	5.49062443	0.00000000
0.50265867	0.00000000	0.00000000	0.00000000	5.49666262	0.00000000
0.50267024	0.00000000	0.00000000	0.00000000	5.49177361	0.00000000
0.50268183	0.00000000	0.00000000	0.00000000	5.48343563	0.00000000
0.50269340	0.00000000	0.00000000	0.00000000	5.48599291	0.00000000
0.50270497	0.00000000	0.00000000	0.00000000	5.46805573	0.00000000
0.50271654	0.00000000	0.00000000	0.00000000	5.46777439	0.00000000
0.50272813	0.00000000	0.00000000	0.00000000	5.45880556	0.00000000
0.50273969	0.00000000	0.00000000	0.00000000	5.46332741	0.00000000
0.50275126	0.00000000	0.00000000	0.00000000	5.46018791	0.00000000
0.50276283	0.00000000	0.00000000	0.00000000	5.45427656	0.00000000
0.50277442	0.00000000	0.00000000	0.00000000	5.47028637	0.00000000
0.50278599	0.00000000	0.00000000	0.00000000	5.45743847	0.00000000
0.50279755	0.00000000	0.00000000	0.00000000	5.42388535	0.00000000
0.50280914	0.00000000	0.00000000	0.00000000	5.43358564	0.00000000
0.50282071	0.00000000	0.00000000	0.00000000	5.42918921	0.00000000
0.50283228	0.00000000	0.00000000	0.00000000	5.43449688	0.00000000
0.50284385	0.00000000	0.00000000	0.00000000	5.44341230	0.00000000
0.50285544	0.00000000	0.00000000	0.00000000	5.42468786	0.00000000
0.50286701	0.00000000	0.00000000	0.00000000	5.42298651	0.00000000
0.50287858	0.00000000	0.00000000	0.00000000	5.41595078	0.00000000
0.50289014	0.00000000	0.00000000	0.00000000	5.41385794	0.00000000
0.50290174	0.00000000	0.00000000	0.00000000	5.39929485	0.00000000
0.50291331	0.00000000	0.00000000	0.00000000	5.39929485	0.00000000
0.50292488	0.00000000	0.00000000	0.00000000	5.37988520	0.00000000
0.50293645	0.00000000	0.00000000	0.00000000	5.36439753	0.00000000
0.50294801	0.00000000	0.00000000	0.00000000	5.36119366	0.00000000
0.50295960	0.00000000	0.00000000	0.00000000	5.35084486	0.00000000
0.50297118	0.00000000	0.00000000	0.00000000	5.34630585	0.00000000
0.50298274	0.00000000	0.00000000	0.00000000	5.34278727	0.00000000
0.50299431	0.00000000	0.00000000	0.00000000	5.34238529	0.00000000
0.50300590	0.00000000	0.00000000	0.00000000	5.32714844	0.00000000
0.50301747	0.00000000	0.00000000	0.00000000	5.36582375	0.00000000
0.50302904	0.00000000	0.00000000	0.00000000	5.41280127	0.00000000
0.50304061	0.00000000	0.00000000	0.00000000	5.44182014	0.00000000
0.50305220	0.00000000	0.00000000	0.00000000	5.43163633	0.00000000
0.50306377	0.00000000	0.00000000	0.00000000	5.42127705	0.00000000
0.50307533	0.00000000	0.00000000	0.00000000	5.42408085	0.00000000
0.50308692	0.00000000	0.00000000	0.00000000	5.41983986	0.00000000
0.50309849	0.00000000	0.00000000	0.00000000	5.42038774	0.00000000
0.50311006	0.00000000	0.00000000	0.00000000	5.41669369	0.00000000
0.50312165	0.00000000	0.00000000	0.00000000	5.42281818	0.00000000
0.50313321	0.00000000	0.00000000	0.00000000	5.42345047	0.00000000
0.50314480	0.00000000	0.00000000	0.00000000	5.41802931	0.00000000
0.50315635	0.00000000	0.00000000	0.00000000	5.39124775	0.00000000
0.50316794	0.00000000	0.00000000	0.00000000	5.38327932	0.00000000
0.50317951	0.00000000	0.00000000	0.00000000	5.36361313	0.00000000
0.50319107	0.00000000	0.00000000	0.00000000	5.37407112	0.00000000
0.50320264	0.00000000	0.00000000	0.00000000	5.37407112	0.00000000
0.50321423	0.00000000	0.00000000	0.00000000	5.37236166	0.00000000
0.50322580	0.00000000	0.00000000	0.00000000	5.36718369	0.00000000
0.50323737	0.00000000	0.00000000	0.00000000	5.35784864	0.00000000
0.50324896	0.00000000	0.00000000	0.00000000	5.34611416	0.00000000
0.50326053	0.00000000	0.00000000	0.00000000	5.33632612	0.00000000
0.50327210	0.00000000	0.00000000	0.00000000	5.34924459	0.00000000
0.50328369	0.00000000	0.00000000	0.00000000	5.35610437	0.00000000
0.50329525	0.00000000	0.00000000	0.00000000	5.36921787	0.00000000
0.50330683	0.00000000	0.00000000	0.00000000	5.37592125	0.00000000
0.50331840	0.00000000	0.00000000	0.00000000	5.36197901	0.00000000
0.50332996	0.00000000	0.00000000	0.00000000	5.36197901	0.00000000
0.50334153	0.00000000	0.00000000	0.00000000	5.36197901	0.00000000
0.50335312	0.00000000	0.00000000	0.00000000	5.39819336	0.00000000
0.50336469	0.00000000	0.00000000	0.00000000	5.39885139	0.00000000
0.50337626	0.00000000	0.00000000	0.00000000	5.40336466	0.00000000
0.50338784	0.00000000	0.00000000	0.00000000	5.40867996	0.00000000
0.50339940	0.00000000	0.00000000	0.00000000	5.38318253	0.00000000
0.50341100	0.00000000	0.00000000	0.00000000	5.37500525	0.00000000
0.50342257	0.00000000	0.00000000	0.00000000	5.37823725	0.00000000
0.50343413	0.00000000	0.00000000	0.00000000	5.37925482	0.00000000
0.50344570	0.00000000	0.00000000	0.00000000	5.38017178	0.00000000
0.50345729	0.00000000	0.00000000	0.00000000	5.39125776	0.00000000
0.50346886	0.00000000	0.00000000	0.00000000	5.39125776	0.00000000
0.50348043	0.00000000	0.00000000	0.00000000	5.36927843	0.00000000
0.50349200	0.00000000	0.00000000	0.00000000	5.35821342	0.00000000
0.50350359	0.00000000	0.00000000	0.00000000	5.34721565	0.00000000
0.50351515	0.00000000	0.00000000	0.00000000	5.36732054	0.00000000
0.50352672	0.00000000	0.00000000	0.00000000	5.34769440	0.00000000
0.50353829	0.00000000	0.00000000	0.00000000	5.33677292	0.00000000
0.50354988	0.00000000	0.00000000	0.00000000	5.33677292	0.00000000
0.50356145	0.00000000	0.00000000	0.00000000	5.29576635	0.00000000
0.50357304	0.00000000	0.00000000	0.00000000	5.29576635	0.00000000
0.50358459	0.00000000	0.00000000	0.00000000	5.31708479	0.00000000
0.50359618	0.00000000	0.00000000	0.00000000	5.31708479	0.00000000
0.50360775	0.00000000	0.00000000	0.00000000	5.31278658	0.00000000
0.50361932	0.00000000	0.00000000	0.00000000	5.31014013	0.00000000
0.50363091	0.00000000	0.00000000	0.00000000	5.28580141	0.00000000
0.50364246	0.00000000	0.00000000	0.00000000	5.27634048	0.00000000
0.50365405	0.00000000	0.00000000	0.00000000	5.28968239	0.00000000
0.50366563	0.00000000	0.00000000	0.00000000	5.28808308	0.00000000
0.50367719	0.00000000	0.00000000	0.00000000	5.28539085	0.00000000
0.50368876	0.00000000	0.00000000	0.00000000	5.28539085	0.00000000
0.50370033	0.00000000	0.00000000	0.00000000	5.28154230	0.00000000
0.50371192	0.00000000	0.00000000	0.00000000	5.27316236	0.00000000
0.50372349	0.00000000	0.00000000	0.00000000	5.26728439	0.00000000
0.50373508	0.00000000	0.00000000	0.00000000	5.26728439	0.00000000
0.50374664	0.00000000	0.00000000	0.00000000	5.28330708	0.00000000
0.50375821	0.00000000	0.00000000	0.00000000	5.30402756	0.00000000
0.50376978	0.00000000	0.00000000	0.00000000	5.30402756	0.00000000
0.50378135	0.00000000	0.00000000	0.00000000	5.32721996	0.00000000
0.50379294	0.00000000	0.00000000	0.00000000	5.30822659	0.00000000
0.50380451	0.00000000	0.00000000	0.00000000	5.31838036	0.00000000
0.50381608	0.00000000	0.00000000	0.00000000	5.33478308	0.00000000
0.50382764	0.00000000	0.00000000	0.00000000	5.35416365	0.00000000
0.50383924	0.00000000	0.00000000	0.00000000	5.37334251	0.00000000
0.50385081	0.00000000	0.00000000	0.00000000	5.37334251	0.00000000
0.50386237	0.00000000	0.00000000	0.00000000	5.37141943	0.00000000
0.50387394	0.00000000	0.00000000	0.00000000	5.38328314	0.00000000
0.50388551	0.00000000	0.00000000	0.00000000	5.35768795	0.00000000
0.50389710	0.00000000	0.00000000	0.00000000	5.35768795	0.00000000
0.50390867	0.00000000	0.00000000	0.00000000	5.34523582	0.00000000
0.50392024	0.00000000	0.00000000	0.00000000	5.35076046	0.00000000
0.50393183	0.00000000	0.00000000	0.00000000	5.34467506	0.00000000
0.50394340	0.00000000	0.00000000	0.00000000	5.34582663	0.00000000
0.50395497	0.00000000	0.00000000	0.00000000	5.34582663	0.00000000
0.50396654	0.00000000	0.00000000	0.00000000	5.35434341	0.00000000
0.50397811	0.00000000	0.00000000	0.00000000	5.34695721	0.00000000
0.50398968	0.00000000	0.00000000	0.00000000	5.34695721	0.00000000
0.50400127	0.00000000	0.00000000	0.00000000	5.33388662	0.00000000
0.50401284	0.00000000	0.00000000	0.00000000	5.33388662	0.00000000
0.50402443	0.00000000	0.00000000	0.00000000	5.32703114	0.00000000
0.50403600	0.00000000	0.00000000	0.00000000	5.33586311	0.00000000
0.50404756	0.00000000	0.00000000	0.00000000	5.29508877	0.00000000
0.50405913	0.00000000	0.00000000	0.00000000	5.27989483	0.00000000
0.50407070	0.00000000	0.00000000	0.00000000	5.26963091	0.00000000
0.50408229	0.00000000	0.00000000	0.00000000	5.26281452	0.00000000
0.50409386	0.00000000	0.00000000	0.00000000	5.28825188	0.00000000
0.50410543	0.00000000	0.00000000	0.00000000	5.30742502	0.00000000
0.50411700	0.00000000	0.00000000	0.00000000	5.30742502	0.00000000
0.50412859	0.00000000	0.00000000	0.00000000	5.31382036	0.00000000
0.50414016	0.00000000	0.00000000	0.00000000	5.31797647	0.00000000
0.50415175	0.00000000	0.00000000	0.00000000	5.34124279	0.00000000
0.50416330	0.00000000	0.00000000	0.00000000	5.34124279	0.00000000
0.50417486	0.00000000	0.00000000	0.00000000	5.36755133	0.00000000
0.50418646	0.00000000	0.00000000	0.00000000	5.34606457	0.00000000
0.50419803	0.00000000	0.00000000	0.00000000	5.30852079	0.00000000
0.50420960	0.00000000	0.00000000	0.00000000	5.30859280	0.00000000
0.50422116	0.00000000	0.00000000	0.00000000	5.31826591	0.00000000
0.50423275	0.00000000	0.00000000	0.00000000	5.31663847	0.00000000
0.50424432	0.00000000	0.00000000	0.00000000	5.31367111	0.00000000
0.50425589	0.00000000	0.00000000	0.00000000	5.32144976	0.00000000
0.50426748	0.00000000	0.00000000	0.00000000	5.32144976	0.00000000
0.50427905	0.00000000	0.00000000	0.00000000	5.33439064	0.00000000
0.50429061	0.00000000	0.00000000	0.00000000	5.31031227	0.00000000
0.50430218	0.00000000	0.00000000	0.00000000	5.31031227	0.00000000
0.50431377	0.00000000	0.00000000	0.00000000	5.29879808	0.00000000
0.50432534	0.00000000	0.00000000	0.00000000	5.28148794	0.00000000
0.50433691	0.00000000	0.00000000	0.00000000	5.26360130	0.00000000
0.50434848	0.00000000	0.00000000	0.00000000	5.26360130	0.00000000
0.50436007	0.00000000	0.00000000	0.00000000	5.23918533	0.00000000
0.50437164	0.00000000	0.00000000	0.00000000	5.23064709	0.00000000
0.50438321	0.00000000	0.00000000	0.00000000	5.25457478	0.00000000
0.50439478	0.00000000	0.00000000	0.00000000	5.25457478	0.00000000
0.50440637	0.00000000	0.00000000	0.00000000	5.23887539	0.00000000
0.50441793	0.00000000	0.00000000	0.00000000	5.24633074	0.00000000
0.50442950	0.00000000	0.00000000	0.00000000	5.23598671	0.00000000
0.50444107	0.00000000	0.00000000	0.00000000	5.21333933	0.00000000
0.50445266	0.00000000	0.00000000	0.00000000	5.22220564	0.00000000
0.50446423	0.00000000	0.00000000	0.00000000	5.23269224	0.00000000
0.50447580	0.00000000	0.00000000	0.00000000	5.21766949	0.00000000
0.50448736	0.00000000	0.00000000	0.00000000	5.21511316	0.00000000
0.50449895	0.00000000	0.00000000	0.00000000	5.21511316	0.00000000
0.50451053	0.00000000	0.00000000	0.00000000	5.22019863	0.00000000
0.50452209	0.00000000	0.00000000	0.00000000	5.20585251	0.00000000
0.50453366	0.00000000	0.00000000	0.00000000	5.20380449	0.00000000
0.50454525	0.00000000	0.00000000	0.00000000	5.20380449	0.00000000
0.50455682	0.00000000	0.00000000	0.00000000	5.16542244	0.00000000
0.50456839	0.00000000	0.00000000	0.00000000	5.14821815	0.00000000
0.50457996	0.00000000	0.00000000	0.00000000	5.14009237	0.00000000
0.50459155	0.00000000	0.00000000	0.00000000	5.16984129	0.00000000
0.50460312	0.00000000	0.00000000	0.00000000	5.17771816	0.00000000
0.50461468	0.00000000	0.00000000	0.00000000	5.16741753	0.00000000
0.50462627	0.00000000	0.00000000	0.00000000	5.21435404	0.00000000
0.50463784	0.00000000	0.00000000	0.00000000	5.21435404	0.00000000
0.50464941	0.00000000	0.00000000	0.00000000	5.19265461	0.00000000
0.50466098	0.00000000	0.00000000	0.00000000	5.19773149	0.00000000
0.50467257	0.00000000	0.00000000	0.00000000	5.19018269	0.00000000
0.50468414	0.00000000	0.00000000	0.00000000	5.13951397	0.00000000
0.50469573	0.00000000	0.00000000	0.00000000	5.08345795	0.00000000
0.50470728	0.00000000	0.00000000	0.00000000	5.05500650	0.00000000
0.50471887	0.00000000	0.00000000	0.00000000	5.05505085	0.00000000
0.50473043	0.00000000	0.00000000	0.00000000	5.09200525	0.00000000
0.50474200	0.00000000	0.00000000	0.00000000	5.11193228	0.00000000
0.50475357	0.00000000	0.00000000	0.00000000	5.09948921	0.00000000
0.50476516	0.00000000	0.00000000	0.00000000	5.09948921	0.00000000
0.50477673	0.00000000	0.00000000	0.00000000	5.00214100	0.00000000
0.50478830	0.00000000	0.00000000	0.00000000	4.95074558	0.00000000
0.50479986	0.00000000	0.00000000	0.00000000	4.93234730	0.00000000
0.50481145	0.00000000	0.00000000	0.00000000	4.95781755	0.00000000
0.50482302	0.00000000	0.00000000	0.00000000	5.00594950	0.00000000
0.50483459	0.00000000	0.00000000	0.00000000	5.07997799	0.00000000
0.50484618	0.00000000	0.00000000	0.00000000	5.16022205	0.00000000
0.50485775	0.00000000	0.00000000	0.00000000	5.20349884	0.00000000
0.50486932	0.00000000	0.00000000	0.00000000	5.23034096	0.00000000
0.50488088	0.00000000	0.00000000	0.00000000	5.22221899	0.00000000
0.50489247	0.00000000	0.00000000	0.00000000	5.18863344	0.00000000
0.50490404	0.00000000	0.00000000	0.00000000	5.18896961	0.00000000
0.50491561	0.00000000	0.00000000	0.00000000	5.17701864	0.00000000
0.50492720	0.00000000	0.00000000	0.00000000	5.12597418	0.00000000
0.50493877	0.00000000	0.00000000	0.00000000	5.07632303	0.00000000
0.50495033	0.00000000	0.00000000	0.00000000	5.08398485	0.00000000
0.50496190	0.00000000	0.00000000	0.00000000	5.10547495	0.00000000
0.50497349	0.00000000	0.00000000	0.00000000	5.12105370	0.00000000
0.50498506	0.00000000	0.00000000	0.00000000	5.12380886	0.00000000
0.50499663	0.00000000	0.00000000	0.00000000	5.10862827	0.00000000
0.50500822	0.00000000	0.00000000	0.00000000	5.09779501	0.00000000
0.50501979	0.00000000	0.00000000	0.00000000	5.08587646	0.00000000
0.50503136	0.00000000	0.00000000	0.00000000	5.08447647	0.00000000
0.50504292	0.00000000	0.00000000	0.00000000	5.12009239	0.00000000
0.50505451	0.00000000	0.00000000	0.00000000	5.11654091	0.00000000
0.50506608	0.00000000	0.00000000	0.00000000	5.11102247	0.00000000
0.50507765	0.00000000	0.00000000	0.00000000	5.11850119	0.00000000
0.50508923	0.00000000	0.00000000	0.00000000	5.10405016	0.00000000
0.50510080	0.00000000	0.00000000	0.00000000	5.08900595	0.00000000
0.50511237	0.00000000	0.00000000	0.00000000	5.06705904	0.00000000
0.50512396	0.00000000	0.00000000	0.00000000	5.06705904	0.00000000
0.50513553	0.00000000	0.00000000	0.00000000	5.15185213	0.00000000
0.50514709	0.00000000	0.00000000	0.00000000	5.14143610	0.00000000
0.50515867	0.00000000	0.00000000	0.00000000	5.13726807	0.00000000
0.50517023	0.00000000	0.00000000	0.00000000	5.12722158	0.00000000
0.50518182	0.00000000	0.00000000	0.00000000	5.15170765	0.00000000
0.50519339	0.00000000	0.00000000	0.00000000	5.13827658	0.00000000
0.50520496	0.00000000	0.00000000	0.00000000	5.14192486	0.00000000
0.50521653	0.00000000	0.00000000	0.00000000	5.13630342	0.00000000
0.50522812	0.00000000	0.00000000	0.00000000	5.11992884	0.00000000
0.50523969	0.00000000	0.00000000	0.00000000	5.11984777	0.00000000
0.50525125	0.00000000	0.00000000	0.00000000	5.11634493	0.00000000
0.50526285	0.00000000	0.00000000	0.00000000	5.10448408	0.00000000
0.50527442	0.00000000	0.00000000	0.00000000	5.09221792	0.00000000
0.50528599	0.00000000	0.00000000	0.00000000	5.10679770	0.00000000
0.50529755	0.00000000	0.00000000	0.00000000	5.10979366	0.00000000
0.50530914	0.00000000	0.00000000	0.00000000	5.13645172	0.00000000
0.50532071	0.00000000	0.00000000	0.00000000	5.16679525	0.00000000
0.50533229	0.00000000	0.00000000	0.00000000	5.15148497	0.00000000
0.50534385	0.00000000	0.00000000	0.00000000	5.11990118	0.00000000
0.50535542	0.00000000	0.00000000	0.00000000	5.10517836	0.00000000
